Year,MSHA_ID,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_short_tons,Average_Employees,Labor_Hours
2020,1505215,Moore Processing,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Preparation Plant,"Jrl Coal, Inc.","966 Route 990, Coalgood, KY 40818",,Appalachia Central,0,27,55025
2020,1510657,Totz Prep Plant,Kentucky (East),Harlan,Active,Surface,Independent Producer Operator,Preparation Plant,Harlan Cumberland Coal Company,"P.O. Box 269, Grays Knob, KY 40829",,Appalachia Central,0,9,21450
2020,1510657,Totz Prep Plant,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Preparation Plant,Harlan Cumberland Coal Company,"P.O. Box 269, Grays Knob, KY 40829",,Appalachia Central,0,0,217
2020,1512428,Prep Plant,Kentucky (East),Harlan,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,"Double Branch Energy, Llc.","302 South Jefferson St, Roanoke, VA 24011",,Appalachia Central,0,4,5869
2020,1512428,Prep Plant,Kentucky (East),Harlan,"Active, men working, not producing",Underground,Independent Producer Operator,Preparation Plant,"Double Branch Energy, Llc.","302 South Jefferson St, Roanoke, VA 24011",,Appalachia Central,0,3,5868
2020,1518198,D-11 Panther,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Mine only,"Inmet Mining, Llc.","144 E Market Place Blvd., Knoxville, TN 37922",,Appalachia Central,55293,25,63260
2020,1518361,D-21,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Mine only,"Inmet Mining, Llc.","144 Market Place Blvd., Knoxville, TN 37922",,Appalachia Central,41333,14,34550
2020,1518423,Right Fork Splint,Kentucky (East),Harlan,Active,Surface,Independent Producer Operator,Mine only,"Jrl Coal, Inc.","966 Rt. 990, Coalgood, KY 40818",,Appalachia Central,66503,26,45377
2020,1519455,Highsplint Strip Job #26,Kentucky (East),Harlan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,4th Gen Fuels Llc,"P.O. Box 269, Grays Knob, KY 40829",,Appalachia Central,94783,12,36035
2020,1519757,Day Branch,Kentucky (East),Harlan,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 249, Calvin, KY 40813",,Appalachia Central,5391,10,10333
2020,1519815,Three Point,Kentucky (East),Harlan,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Nally And Hamilton Enterprises,"P.O. Box 249, Calvin, KY 40813",,Appalachia Central,19684,10,8352
2020,1519827,Putney Darby Mine #1,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Mine only,Jrl Coal Inc,"966 Route 990, Coalgood, KY 40818",,Appalachia Central,256652,41,88700
2020,1519858,Cranks Creek,Kentucky (East),Harlan,Active,Surface,Independent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 249, Calvin, KY 40813",,Appalachia Central,71297,15,32641
2020,1519859,Magnum #1,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Mine only,Jrl Coal Inc.,"966 Route 990, Coalgood, KY 40818",,Appalachia Central,246719,55,106488
2020,1519873,Bailey Creek,Kentucky (East),Harlan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 249, Calvin, KY 40913",,Appalachia Central,151754,29,81227
2020,1519882,K-7,Kentucky (East),Harlan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"4th Gen Fuels, Llc.","252 Peach Lane, Wooten, KY 41776",,Appalachia Central,5162,3,4379
2020,1514335,Warrior Preparation Plant,Kentucky (West),Hopkins,Active,Underground,Independent Producer Operator,Preparation Plant,"Warrior Coal, Llc","57 J.E. Ellis Road, Madisonville, KY 42431",,Illinois Basin,0,39,86152
2020,1517216,Cardinal,Kentucky (West),Hopkins,Active,Underground,Independent Producer Operator,Mine only,Warrior Coal Llc,"57 J.E. Ellis Road, Madisonville, KY 42431",,Illinois Basin,3564441,423,875708
2020,1517059,Prep Plant # 1,Kentucky (East),Johnson,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,Beech Fork Processing Inc,"P.O. Box 190, Lovely, KY 41231",,Appalachia Central,0,2,2986
2020,1517059,Prep Plant # 1,Kentucky (East),Johnson,"Active, men working, not producing",Underground,Independent Producer Operator,Preparation Plant,Beech Fork Processing Inc,"P.O. Box 190, Lovely, KY 41231",,Appalachia Central,0,1,2986
2020,1519538,Job 5,Kentucky (East),Johnson,Active,Surface,Independent Producer Operator,Mine only,"Ridgeline Coal, Llc","P.O. Box 1156, Grayson, KY 41257",,Appalachia Central,255944,28,68641
2020,1519548,Surface #4,Kentucky (East),Johnson,Active,Surface,Independent Producer Operator,Mine only,Mine Rite Coal Co Inc,"190 Ky Rt 689 E, Flat Gap, KY 41219",,Appalachia Central,54342,13,32608
2020,1519748,Jf Aml Stabilization And Recla,Kentucky (East),Johnson,Active,Surface,Independent Producer Operator,Mine only,"Jigsaw Enterprises, Llc","190 Left Fork Island Creek, Pikeville, KY 41501",,Appalachia Central,85412,15,25625
2020,1516858,Pioneer Preparation Plant,Kentucky (East),Knott,Active,Surface,Independent Producer Operator,Preparation Plant,B&w Resources Inc.,"300 Liperote Way, London, KY 40741",,Appalachia Central,0,11,26507
2020,1518793,#1,Kentucky (East),Knott,Active,Underground,Independent Producer Operator,Mine only,"Adella Coal, Inc","P.O. Box 1324, Hindman, KY 41822",,Appalachia Central,60829,15,23438
2020,1519644,Highwall Miner #12,Kentucky (East),Knott,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Bundy Auger Mining, Inc.","2005 Webster Road, Summersville, WV 26651",,Appalachia Central,194490,6,14006
2020,1519766,Alum Cave #17,Kentucky (East),Knott,Active,Surface,Independent Producer Operator,Mine only,B&w Resources Inc.,"300 Liperote Way, London, KY 40741",,Appalachia Central,307381,38,94915
2020,1519871,Highwall Miner #2,Kentucky (East),Knott,Active,Surface,Independent Producer Operator,Mine only,"Jrc Mining, Inc","P.O. Box 952, Hyden, KY 41749",,Appalachia Central,81704,7,15144
2020,4609535,Auger A-1,Kentucky (East),Knott,Active,Surface,Independent Producer Operator,Mine only,"Denali Energy Group, Llc","1140 Tanbark Road, Lexington, KY 40515",,Appalachia Central,2362,2,730
2020,1517871,Oam#40,Kentucky (East),Knox,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Orr Auger Mining, Llc","P.O. Box 760, London, KY 40743",,Appalachia Central,23420,2,2685
2020,1518426,Mine #5,Kentucky (East),Knox,Active,Underground,Operating Subsidiary,Mine only,"Alden Resources, Llc","332 West Cumberland Gap Parkwa, Corbin, KY 40701",,Appalachia Central,43759,26,55543
2020,1519187,Shm-10,Kentucky (East),Knox,Active,Surface,Independent Producer Operator,Mine only,Contract Highwall Mining Llc,"P.O. Box 249, Stanville, KY 41659",,Appalachia Central,31092,4,7123
2020,1519324,Mountainside Wash Plant,Kentucky (East),Knox,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,Mountainside Coal Company Inc,"7692 S. Hwy 25w, Williamsburg, KY 40769",,Appalachia Central,0,6,9504
2020,1519864,Bryants Store Mine,Kentucky (East),Knox,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Alden Resources Llc,"332 W Cumberland Gap Pkwy, Corbin, KY 40701",,Appalachia Central,29620,14,23849
2020,1519877,Remcoal Inc. #1,Kentucky (East),Knox,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"Remcoal, Inc.","P.O. Box 1234, Williamsburg, KY 40769",,Appalachia Central,27543,3,7680
2020,1512753,Calvary No 81,Kentucky (East),Leslie,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Co,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,305906,117,251343
2020,1519441,Aces Branch Mine #9,Kentucky (East),Leslie,Temporarily closed,Surface,Independent Producer Operator,Mine only,B & W Resources Inc,"300 Liperote Way, London, KY 40741",,Appalachia Central,83591,17,39539
2020,1519808,Hyden Development East #1,Kentucky (East),Leslie,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Hyden Development East,"P.O. Box 915, Hyden, KY 41719",,Appalachia Central,167545,21,51615
2020,1519825,Stinnett,Kentucky (East),Leslie,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 249, Calvin, KY 40813",,Appalachia Central,186300,29,85097
2020,1512914,Sapphire Prep Plant,Kentucky (East),Letcher,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,Sapphire Coal Company,"147 Big Blue Boulevard, Whitesburg, KY 41858",,Appalachia Central,0,1,1165
2020,1512914,Sapphire Prep Plant,Kentucky (East),Letcher,"Active, men working, not producing",Underground,Independent Producer Operator,Preparation Plant,Sapphire Coal Company,"147 Big Blue Boulevard, Whitesburg, KY 41858",,Appalachia Central,0,2,4661
2020,1519770,No. 4,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,Phelps Energy And Resources Ll,"155 Mccoy Caney Road, Phelps, KY 41553",,Appalachia Central,2407,4,4250
2020,1519872,Trace Fork,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,"Mark Energy, Llc","8880 Cedar Springs Lane Suite, Knoxville, TN 37923",,Appalachia Central,50660,10,24168
2020,1519806,Poplar Grove Mine,Kentucky (West),Mclean,Permanently abandoned,Underground,Independent Producer Operator,Mine only,Hartshorne Mining Llc,"501 Whobry Road, Calhoun, KY 42327",,Illinois Basin,260370,56,53492
2020,1519828,Poplar Grove Preparation Plant,Kentucky (West),Mclean,Permanently abandoned,Underground,Independent Producer Operator,Preparation Plant,Pollard Management Group Of Ke,"P.O. Box 483, Madisonville, KY 42431",,Illinois Basin,0,9,7787
2020,1506268,Pevler Plant,Kentucky (East),Martin,"Active, men working, not producing",Surface,Contractor,Preparation Plant,Pinnacle Processing Inc,"P.O. Box 399, Lovely, KY 41231",,Appalachia Central,0,2,2625
2020,1506268,Pevler Plant,Kentucky (East),Martin,"Active, men working, not producing",Underground,Contractor,Preparation Plant,Pinnacle Processing Inc,"P.O. Box 399, Lovely, KY 41231",,Appalachia Central,0,2,2624
2020,1514324,Pontiki Plant,Kentucky (East),Martin,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,"Lexington Coal Company, Llc","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,0,8,11232
2020,1519823,White Oak,Kentucky (East),Martin,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Lexington Coal Company, Llc","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,47407,15,18879
2020,1519824,Aldridge,Kentucky (East),Martin,Active,Surface,Operating Subsidiary,Mine only,"Lexington Coal Company, Llc","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,91739,7,9227
2020,1519846,Advanced Restoration Technolog,Kentucky (East),Morgan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Option Land Development Llc,"2073 Lakeside Drive, Lexington, KY 40502",,Appalachia Central,9356,4,6731
2020,1519356,Parkway Refuse,Kentucky (West),Muhlenberg,Active,Underground,Independent Producer Operator,Preparation Plant,Muhlenberg County Coal Resourc,"407 Brown Rd., Madisonville, KY 42431",,Illinois Basin,0,33,89388
2020,1519744,Pride,Kentucky (West),Muhlenberg,Active,Underground,Independent Producer Operator,Mine only,Muhlenberg County Coal Resourc,"2802 River Haul Rd, Central City, KY 42330",,Illinois Basin,2120338,207,571775
2020,1519345,Genesis Plant And River Loadou,Kentucky (West),Ohio,Active,Underground,Independent Producer Operator,Preparation Plant,Muhlenberg County Coal Resourc,"407 Brown Road, Madisonville, KY 42431",,Illinois Basin,0,14,21101
2020,1519535,Genesis,Kentucky (West),Ohio,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Kentucky Land Resources, Inc.","175 Mantanzas Road, Centertown, KY 42328",,Illinois Basin,251094,37,92537
2020,1505485,Preparation Plant,Kentucky (East),Perry,Active,Surface,Contractor,Preparation Plant,Perry County Resources,"12115 Visionary Way , Suite 17, Fishers, IN 46038",,Appalachia Central,0,1,1898
2020,1505485,Preparation Plant,Kentucky (East),Perry,Active,Underground,Contractor,Preparation Plant,Perry County Resources,"12115 Visionary Way , Suite 17, Fishers, IN 46038",,Appalachia Central,0,7,11661
2020,1509636,No. 77,Kentucky (East),Perry,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Company,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,278179,56,118585
2020,1513495,Kentucky River Loading,Kentucky (East),Perry,Active,Surface,Independent Producer Operator,Preparation Plant,Pine Branch Mining Llc,"3228 Summit Square Place Suite, Lexington, KY 40509",,Appalachia Central,0,9,22363
2020,1516520,No. 76  Plant,Kentucky (East),Perry,Active,Underground,Independent Producer Operator,Preparation Plant,Blue Diamond Coal Company,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,0,38,75451
2020,1518565,Bear Branch 2,Kentucky (East),Perry,Active,Underground,Independent Producer Operator,Mine only,Blue Diamond Mining Llc,"935 Hwy 317, Neon, KY 41840",,Appalachia Central,100636,25,43032
2020,1518837,A24,Kentucky (East),Perry,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Hendrickson Equipment, Inc.","29 Porter Hill, Box 293, Stanville, Ky, KY 41659",,Appalachia Central,6367,2,672
2020,1518966,East Mac & Nellie,Kentucky (East),Perry,Active,Surface,Operating Subsidiary,Mine only,Pine Branch Mining Llc,"3228 Summit Square Place Suite, Lexington, KY 40509",,Appalachia Central,937145,104,253357
2020,1519068,Liberty Management #8,Kentucky (East),Perry,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Liberty Management, Llc","P.O. Box 100, Ary, KY 41712",,Appalachia Central,24767,6,11495
2020,1519281,#1,Kentucky (East),Perry,Active,Underground,Independent Producer Operator,Mine only,"Ki-Coal, Inc.","P.O. Box 191, Leburn, KY 41831",,Appalachia Central,6439,5,3240
2020,1519405,Orchard Branch Mine No. 89,Kentucky (East),Perry,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Company,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,341939,79,169909
2020,1519419,Noble Mine #2,Kentucky (East),Perry,Active,Surface,Independent Producer Operator,Mine only,Noble Construction,"P.O. Box 83, Bulan, KY 41722",,Appalachia Central,35678,11,13187
2020,1511162,Plant No. 1,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Preparation Plant,"High Ridge Mining, Llc","5263 State Highway 194 East, Kimper, KY 41539",,Appalachia Central,0,5,8613
2020,1511162,Plant No. 1,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Preparation Plant,"High Ridge Mining, Llc","5263 State Highway 194 East, Kimper, KY 41539",,Appalachia Central,0,12,22147
2020,1512896,Jamboree Loadout,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Preparation Plant,"Arc Jamboree, Llc","265 Hambley Blvd., Suite 200, Pikeville, KY 41501",,Appalachia Central,0,6,17591
2020,1514468,Rob Fork Processing,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Preparation Plant,"Arc Kentucky Resources, Llc","265 Hambley Blvd. Suite 200, Pikeville, KY 41501",,Appalachia Central,0,12,26051
2020,1515215,# 5,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,"Bee B & B, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,78199,28,64649
2020,1516470,Burke Branch Tipple,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Preparation Plant,"Virgie Clean Mining, Llc","6920 Ky Highway 610 W, Myra, KY 41537",,Appalachia Central,0,22,41903
2020,1516734,Ce#2,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Preparation Plant,"Clintwood Jod, Llc","23956 Hwy. 194 E., Feds Creek, KY 41524",,Appalachia Central,0,1,1799
2020,1516734,Ce#2,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Preparation Plant,"Clintwood Jod, Llc","23956 Hwy. 194 E., Feds Creek, KY 41524",,Appalachia Central,0,37,88144
2020,1517733,Preparation Plant,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Preparation Plant,Mc Mining Llc,"4126 State Highway 194 W, Pilgrim, KY 41501",,Appalachia Central,0,30,59829
2020,1518001,Blackberry #1,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,"Prosper Energy, Llc","60 Davin Street, Pikeville, KY 41501",,Appalachia Central,37760,12,20375
2020,1518015,Bent Mountain Surface Mine #2,Kentucky (East),Pike,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Fr Performance Llc,"327 Huckleberry Lane, London, KY 40744",,Appalachia Central,16537,3,600
2020,1518040,Bevins Branch Surface,Kentucky (East),Pike,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Virgie Clean Mining, Llc","6920 Hwy 610 W, Myra, KY 41537",,Appalachia Central,8998,15,30067
2020,1518050,No. 2,Kentucky (East),Pike,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,New Age Mining Llc,"1020 Ky Route 122, Martin, KY 41659",,Appalachia Central,23186,12,14690
2020,1518442,Salem Auger No. 54,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,"Virgie Clean Mining, Llc","6920 Hwy 610 W, Jenkins, KY 41537",,Appalachia Central,1412,2,516
